78,パナソニック,ギュット,ギュット・アニーズ・SX,,BE-ELAS03,20181101,2019,/ギュット[\\s・]?アニーズ[\\s・]?sx/ius,,20,20×2.125 HE,マットネイビー,/マットネイビー/ius,134800,25.2,12,33.2,60,45,37,内装3段,142,155,735,クラス27標準装備,低床,,20181217
79,パナソニック,ギュット,ギュット・アニーズ・SX,,BE-ELAS03,20181101,2019,/ギュット[\\s・]?アニーズ[\\s・]?sx/ius,,20,20×2.125 HE,マットブルーグレー,/マットブルーグレー/ius,134800,25.2,12,33.2,60,45,37,内装3段,142,155,735,クラス27標準装備,低床,,20181217
80,パナソニック,ギュット,ギュット・アニーズ・SX,,BE-ELAS03,20181101,2019,/ギュット[\\s・]?アニーズ[\\s・]?sx/ius,,20,20×2.125 HE,マットハニー,/マットハニー/ius,134800,25.2,12,33.2,60,45,37,内装3段,142,155,735,クラス27標準装備,低床,,20181217
81,パナソニック,ギュット,ギュット・クルーム・DX,,BE-ELFD03,20181203,2019,/ギュット[\\s・]?クルーム[\\s・]?dx/ius,,20,20×1.95HE,グレイッシュレディブルー,/グレイッシュレディブルー/ius,149800,25.2,16,32.2,80,60,50,内装3段,142,154,730,クラス27標準装備,低床,,20181217
82,パナソニック,ギュット,ギュット・クルーム・DX,,BE-ELFD03,20181203,2019,/ギュット[\\s・]?クルーム[\\s・]?dx/ius,,20,20×1.95HE,マットオリーブ,/マットオリーブ/ius,149800,25.2,16,32.2,80,60,50,内装3段,142,154,730,クラス27標準装備,低床,,20181217
83,パナソニック,ギュット,ギュット・クルーム・DX,,BE-ELFD03,20181203,2019,/ギュット[\\s・]?クルーム[\\s・]?dx/ius,,20,20×1.95HE,モダングレー,/モダングレー/ius,149800,25.2,16,32.2,80,60,50,内装3段,142,154,730,クラス27標準装備,低床,,20181217
84,パナソニック,ギュット,ギュット・クルーム・DX,,BE-ELFD03,20181203,2019,/ギュット[\\s・]?クルーム[\\s・]?dx/ius,,20,20×1.95HE,マットディープグレー,/マットディープグレー/ius,149800,25.2,16,32.2,80,60,50,内装3段,142,154,730,クラス27標準装備,低床,,20181217
85,パナソニック,ギュット,ギュット・クルーム・DX,,BE-ELFD03,20181203,2019,/ギュット[\\s・]?クルーム[\\s・]?dx/ius,,20,20×1.95HE,シアースカーレット,/(シアースカーレット|シアスカーレット)/ius,149800,25.2,16,32.2,80,60,50,内装3段,142,154,730,クラス27標準装備,低床,,20181217
86,パナソニック,ギュット,ギュット・クルーム・DX,,BE-ELFD03,20181203,2019,/ギュット[\\s・]?クルーム[\\s・]?dx/ius,,20,20×1.95HE,マットネイビー,/マットネイビー/ius,149800,25.2,16,32.2,80,60,50,内装3段,142,154,730,クラス27標準装備,低床,,20181217
87,パナソニック,ギュット,ギュット・クルーム・EX,,BE-ELFE03,20181203,2019,/ギュット[\\s・]?クルーム[\\s・]?ex/ius,,20,20×1.95HE,シアースカーレット,/(シアースカーレット|シアスカーレット)/ius,165800,25.2,16,32.7,80,60,50,内装3段,142,154,730,クラス27標準装備,低床,,20181217
